[Instrument settings]
Instrument type = "CryoFMR-40"
DAQ serial number = "01EA6AD6"
SW version = "2.6.0.3"
AC Output = "0"
AC Field Frequency = "490.000000"
Hall.Sensor Range = "0"
Hall.ADC # Samples = "10"
Hall.ADC Rate = "100.000000"
FMR.RF Diode  = "RF Detector"
FMR.Coupling = "0"
FMR.Notch = "1"
FMR.Notch x2 = "1"
FMR.Bandpass = "1"
Signal.Signal fitting = "Derivated Lorentz."
SweepMode = "Field"
RF.Lvl.Comp = "FALSE"

[QD]
Instrument Type = "DynaCool"
IP Address = "127.0.0.1"
Drive.Mode = "Driven"
Drive.Approach = "Linear"
Drive.Rate = "500.000000"
Correction name = "No Correction"
[Sweep settings]
Frequency(GHz)	Field Saturation (Oe)	Field Start (Oe)	Field Stop (Oe)	Field Step (Oe)	Input gain	Output gain	Modul. Ampl.	FMR ADC # of Samples	FMR ADC Rate	Temp
6	10000	9000	0	10	x100	x100	0.3	100	1000	300
8	10000	9000	0	10	x100	x100	0.3	100	1000	300
10	10000	9000	0	10	x100	x100	0.3	100	1000	300
12	10000	9000	0	10	x100	x100	0.3	100	1000	300
14	10000	9000	0	10	x100	x100	0.3	100	1000	300
16	10000	9000	0	10	x100	x100	0.3	100	1000	300
18	10000	9000	0	10	x100	x100	0.3	100	1000	300
20	10000	9000	0	10	x100	x100	0.3	100	1000	300
22	10000	9000	0	10	x100	x100	0.3	100	1000	300

[Data]
Frequency	Field	I	Q	IQ	IQ fit	Aux	Temp
14.000000	8520.113281	0.021493	0.020379	-0.004318	-0.000200	10.465337	300.632751
14.000000	8510.281250	0.022164	0.020533	-0.003695	-0.000201	10.465245	300.631561
14.000000	8500.297852	0.020428	0.021878	-0.004399	-0.000201	10.465307	300.631165
14.000000	8490.186523	0.023308	0.020971	-0.002541	-0.000202	10.465248	300.632935
14.000000	8480.250000	0.022220	0.020652	-0.003641	-0.000203	10.465333	300.632141
14.000000	8470.208984	0.023367	0.022739	-0.001540	-0.000204	10.465255	300.631561
14.000000	8460.248047	0.022463	0.020547	-0.003537	-0.000204	10.465452	300.632355
14.000000	8450.264648	0.021710	0.021474	-0.003661	-0.000205	10.465245	300.632355
14.000000	8440.351562	0.020964	0.019172	-0.005587	-0.000206	10.465347	300.632538
14.000000	8430.321289	0.022644	0.017976	-0.004885	-0.000207	10.465402	300.631165
14.000000	8420.280273	0.022877	0.018521	-0.004405	-0.000208	10.465235	300.631165
14.000000	8410.378906	0.021793	0.021687	-0.003550	-0.000209	10.465409	300.629150
14.000000	8400.360352	0.020579	0.020215	-0.005399	-0.000209	10.465343	300.630951
14.000000	8390.190430	0.023726	0.020875	-0.002442	-0.000210	10.465281	300.631744
14.000000	8380.207031	0.019310	0.017098	-0.008235	-0.000211	10.465366	300.630951
14.000000	8370.247070	0.019794	0.020698	-0.005838	-0.000212	10.465547	300.630157
14.000000	8360.216797	0.023279	0.019192	-0.003813	-0.000213	10.465560	300.630768
14.000000	8350.257812	0.022427	0.023236	-0.002274	-0.000214	10.465330	300.630157
14.000000	8340.308594	0.021530	0.018577	-0.005645	-0.000215	10.465185	300.631744
14.000000	8330.163086	0.020948	0.020793	-0.004906	-0.000215	10.465153	300.630371
14.000000	8320.319336	0.022999	0.021549	-0.002802	-0.000216	10.465521	300.630371
14.000000	8310.300781	0.021431	0.018873	-0.005619	-0.000217	10.465327	300.631561
14.000000	8300.340820	0.018255	0.018449	-0.008507	-0.000218	10.465514	300.630951
14.000000	8290.241211	0.017321	0.020589	-0.008102	-0.000219	10.465524	300.630157
14.000000	8280.374023	0.017805	0.017348	-0.009536	-0.000220	10.465462	300.630157
14.000000	8270.193359	0.014195	0.017575	-0.012419	-0.000221	10.465534	300.630768
14.000000	8260.209961	0.015885	0.016026	-0.011906	-0.000222	10.465376	300.630157
14.000000	8250.226562	0.015010	0.015421	-0.012988	-0.000223	10.465468	300.630951
14.000000	8240.243164	0.014057	0.010680	-0.016453	-0.000223	10.465422	300.631561
14.000000	8230.236328	0.015799	0.013899	-0.013226	-0.000224	10.465442	300.631744
14.000000	8220.264648	0.020053	0.011818	-0.010886	-0.000225	10.465504	300.630951
14.000000	8210.257812	0.032957	0.028562	0.009162	-0.000226	10.465518	300.630768
14.000000	8200.333008	0.066011	0.048642	0.047772	-0.000227	10.465379	300.631744
14.000000	8190.361328	0.118280	0.080802	0.109067	-0.000228	10.465518	300.632141
14.000000	8180.308105	0.166345	0.116551	0.168889	-0.000229	10.465521	300.631561
14.000000	8170.138672	0.159520	0.109871	0.159473	-0.000230	10.465422	300.631744
14.000000	8160.190918	0.103621	0.075016	0.093623	-0.000231	10.465600	300.631561
14.000000	8150.265137	0.052943	0.039700	0.031841	-0.000232	10.465491	300.633728
14.000000	8140.247070	0.023696	0.018676	-0.004183	-0.000233	10.465458	300.633728
14.000000	8130.252441	0.008083	0.012410	-0.020646	-0.000234	10.465386	300.631744
14.000000	8120.292480	0.004615	0.007252	-0.026428	-0.000235	10.465495	300.631165
14.000000	8110.297363	0.010322	0.013975	-0.017954	-0.000236	10.465399	300.631348
14.000000	8100.313477	0.008583	0.014570	-0.019081	-0.000237	10.465458	300.630951
14.000000	8090.318848	0.014846	0.011522	-0.015618	-0.000238	10.465366	300.631165
14.000000	8080.335937	0.017101	0.016980	-0.010713	-0.000239	10.465596	300.631165
14.000000	8070.189453	0.018765	0.015037	-0.010442	-0.000240	10.465636	300.630768
14.000000	8060.229492	0.017154	0.015115	-0.011752	-0.000241	10.465600	300.631348
14.000000	8050.257812	0.019679	0.018170	-0.007969	-0.000242	10.465583	300.630768
14.000000	8040.274414	0.017170	0.016726	-0.010875	-0.000243	10.465619	300.631561
14.000000	8030.256348	0.020464	0.015842	-0.008660	-0.000244	10.465491	300.632355
14.000000	8020.307617	0.022056	0.020290	-0.004870	-0.000245	10.465475	300.632141
14.000000	8010.348145	0.023555	0.019771	-0.003938	-0.000246	10.465531	300.632355
14.000000	8000.365234	0.022917	0.018699	-0.005086	-0.000247	10.465593	300.632751
14.000000	7990.195312	0.021931	0.023496	-0.003237	-0.000248	10.465689	300.632141
14.000000	7980.200195	0.024643	0.018334	-0.003900	-0.000249	10.465626	300.632355
14.000000	7970.239746	0.026280	0.023443	0.000298	-0.000250	10.465534	300.631561
14.000000	7960.256836	0.023805	0.021418	-0.002906	-0.000252	10.465590	300.631744
14.000000	7950.273926	0.025626	0.022598	-0.000755	-0.000253	10.465646	300.631348
14.000000	7940.231934	0.024613	0.025149	-0.000185	-0.000254	10.465554	300.630768
14.000000	7930.260254	0.024081	0.023203	-0.001736	-0.000255	10.465518	300.630157
14.000000	7920.253906	0.029624	0.023071	0.002764	-0.000256	10.465587	300.630157
14.000000	7910.328613	0.024170	0.020685	-0.003111	-0.000257	10.465521	300.630768
14.000000	7900.357422	0.027112	0.019975	-0.001090	-0.000258	10.465682	300.630768
14.000000	7890.210937	0.024285	0.020369	-0.003231	-0.000259	10.465587	300.630768
14.000000	7880.239258	0.027145	0.020754	-0.000666	-0.000261	10.465712	300.630157
14.000000	7870.221191	0.027132	0.018061	-0.002204	-0.000262	10.465708	300.630768
14.000000	7860.226074	0.031655	0.022687	0.004115	-0.000263	10.465564	300.630157
14.000000	7850.172852	0.026017	0.023476	-0.000134	-0.000264	10.465570	300.630768
14.000000	7840.236328	0.025383	0.021829	-0.001601	-0.000265	10.465629	300.630768
14.000000	7830.229004	0.025695	0.019070	-0.002906	-0.000267	10.465741	300.630371
14.000000	7820.223145	0.028032	0.024528	0.002067	-0.000268	10.465508	300.631348
14.000000	7810.286621	0.027513	0.020678	-0.000538	-0.000269	10.465725	300.631348
14.000000	7800.325684	0.026336	0.022897	-0.000290	-0.000270	10.465580	300.630371
14.000000	7790.296387	0.027263	0.021490	-0.000329	-0.000271	10.465695	300.630768
14.000000	7780.208008	0.026849	0.022490	-0.000132	-0.000273	10.465728	300.630768
14.000000	7770.236328	0.028210	0.021622	0.000490	-0.000274	10.465741	300.630768
14.000000	7760.253418	0.026951	0.024972	0.001303	-0.000275	10.465718	300.630951
14.000000	7750.223633	0.027760	0.019143	-0.001310	-0.000276	10.465744	300.630951
14.000000	7740.274902	0.026464	0.024051	0.000346	-0.000278	10.465731	300.631561
14.000000	7730.279785	0.025705	0.022943	-0.000923	-0.000279	10.465698	300.630157
14.000000	7720.261719	0.027326	0.020944	-0.000719	-0.000280	10.465836	300.631165
14.000000	7710.278809	0.023147	0.023456	-0.002793	-0.000281	10.465853	300.631165
14.000000	7700.307129	0.023121	0.020385	-0.004554	-0.000283	10.465702	300.630157
14.000000	7690.183594	0.027644	0.019064	-0.001566	-0.000284	10.465603	300.630371
14.000000	7680.188477	0.024557	0.022171	-0.002403	-0.000285	10.465748	300.630768
14.000000	7670.229004	0.024610	0.024091	-0.001304	-0.000287	10.465764	300.630371
14.000000	7660.210937	0.024580	0.023147	-0.001876	-0.000288	10.465698	300.628967
14.000000	7650.238770	0.027483	0.023187	0.000532	-0.000289	10.465932	300.629547
14.000000	7640.372559	0.026418	0.024143	0.000166	-0.000291	10.465777	300.631744
14.000000	7630.213867	0.026714	0.024084	0.000358	-0.000292	10.465744	300.632355
14.000000	7620.242676	0.024682	0.022884	-0.002016	-0.000294	10.465794	300.632141
14.000000	7610.248047	0.031244	0.020412	0.002016	-0.000295	10.465912	300.630951
14.000000	7600.276367	0.026076	0.022897	-0.000893	-0.000296	10.465836	300.631744
14.000000	7590.292480	0.025271	0.025103	-0.000344	-0.000298	10.465790	300.631744
14.000000	7580.332520	0.026635	0.022207	-0.000855	-0.000299	10.465905	300.631348
14.000000	7570.291504	0.027477	0.022858	0.000187	-0.000301	10.465781	300.632141
14.000000	7560.331543	0.026662	0.023223	-0.000303	-0.000302	10.465925	300.632141
14.000000	7550.371094	0.029094	0.020458	0.000145	-0.000303	10.465827	300.631744
14.000000	7540.341797	0.027220	0.022762	-0.000136	-0.000305	10.465692	300.630951
14.000000	7530.241211	0.026635	0.018880	-0.002815	-0.000306	10.466040	300.630951
14.000000	7520.223145	0.026678	0.024143	0.000148	-0.000308	10.465853	300.630371
14.000000	7510.251465	0.027954	0.022585	0.000313	-0.000309	10.466007	300.630768
14.000000	7500.221680	0.027398	0.024433	0.000868	-0.000311	10.465866	300.630157
14.000000	7490.192383	0.027345	0.022864	-0.000073	-0.000312	10.465935	300.630157
14.000000	7480.290039	0.025711	0.023173	-0.001273	-0.000314	10.466030	300.630157
14.000000	7470.294922	0.026629	0.023226	-0.000503	-0.000315	10.465912	300.632141
14.000000	7460.323730	0.029015	0.023242	0.001465	-0.000317	10.466017	300.631165
14.000000	7450.316895	0.029739	0.021648	0.001151	-0.000319	10.465859	300.631165
14.000000	7440.333984	0.030853	0.021303	0.001862	-0.000320	10.465971	300.630768
14.000000	7430.269043	0.028693	0.024817	0.002021	-0.000322	10.466004	300.631561
14.000000	7420.309082	0.028082	0.021342	-0.000451	-0.000323	10.466099	300.630768
14.000000	7410.174316	0.030084	0.021865	0.001481	-0.000325	10.466257	300.631744
14.000000	7400.167480	0.026218	0.019038	-0.003325	-0.000327	10.465994	300.630951
14.000000	7390.207520	0.024505	0.021970	-0.003121	-0.000328	10.466188	300.630157
14.000000	7380.212891	0.026638	0.020639	-0.002118	-0.000330	10.466017	300.632935
14.000000	7370.217773	0.027671	0.020507	-0.001356	-0.000332	10.466014	300.631561
14.000000	7360.246094	0.029091	0.020478	-0.000215	-0.000333	10.466224	300.632141
14.000000	7350.274414	0.024771	0.021428	-0.003281	-0.000335	10.465994	300.632751
14.000000	7340.302246	0.026260	0.023305	-0.001015	-0.000337	10.466027	300.631561
14.000000	7330.296387	0.026803	0.022697	-0.000926	-0.000338	10.465998	300.630768
14.000000	7320.289551	0.029361	0.021191	0.000330	-0.000340	10.466070	300.630371
14.000000	7310.352539	0.028184	0.022779	0.000225	-0.000342	10.466080	300.630951
14.000000	7300.194824	0.028956	0.022075	0.000452	-0.000343	10.466057	300.630371
14.000000	7290.211426	0.027858	0.022144	-0.000439	-0.000345	10.466080	300.631561
14.000000	7280.344727	0.030580	0.023233	0.002407	-0.000347	10.466027	300.630157
14.000000	7270.245117	0.031231	0.020504	0.001398	-0.000349	10.466021	300.630157
14.000000	7260.273437	0.029361	0.024406	0.002015	-0.000351	10.465978	300.630951
14.000000	7250.266602	0.027362	0.022355	-0.000810	-0.000352	10.465961	300.630768
14.000000	7240.306641	0.028049	0.022730	-0.000050	-0.000354	10.465902	300.630371
14.000000	7230.288574	0.026655	0.026638	0.000965	-0.000356	10.466172	300.631165
14.000000	7220.316895	0.029610	0.024186	0.002021	-0.000358	10.465981	300.630768
14.000000	7210.182129	0.027855	0.023719	0.000285	-0.000360	10.465998	300.630768
14.000000	7200.210449	0.030100	0.022072	0.001204	-0.000362	10.466017	300.632355
14.000000	7190.262695	0.028305	0.023647	0.000580	-0.000364	10.465984	300.630951
14.000000	7180.232422	0.027970	0.023841	0.000391	-0.000365	10.466192	300.632355
14.000000	7170.249023	0.028161	0.022138	-0.000424	-0.000367	10.466122	300.632355
14.000000	7160.324219	0.028687	0.021878	-0.000153	-0.000369	10.465994	300.630768
14.000000	7150.317383	0.027756	0.020589	-0.001665	-0.000371	10.466024	300.631561
14.000000	7140.333984	0.029101	0.021276	-0.000186	-0.000373	10.466175	300.630157
14.000000	7130.339355	0.029591	0.021888	0.000543	-0.000375	10.466086	300.630951
14.000000	7120.181641	0.027362	0.024797	0.000306	-0.000377	10.466192	300.630157
14.000000	7110.220703	0.028292	0.021391	-0.000849	-0.000379	10.466093	300.632935
14.000000	7100.214844	0.027470	0.023574	-0.000327	-0.000381	10.466119	300.632538
14.000000	7090.243164	0.030439	0.022082	0.001277	-0.000383	10.466122	300.632141
14.000000	7080.212891	0.027289	0.020415	-0.002285	-0.000386	10.466103	300.631744
14.000000	7070.288086	0.027099	0.021066	-0.002098	-0.000388	10.466188	300.631561
14.000000	7060.246094	0.029716	0.020422	-0.000310	-0.000390	10.466086	300.632355
14.000000	7050.321289	0.028476	0.021786	-0.000592	-0.000392	10.466234	300.631348
14.000000	7040.372559	0.029068	0.024196	0.001229	-0.000394	10.466172	300.631348
14.000000	7030.191895	0.027562	0.023870	-0.000221	-0.000396	10.466201	300.632355
14.000000	7020.185059	0.026898	0.025872	0.000331	-0.000398	10.466218	300.631561
14.000000	7010.388184	0.027802	0.025087	0.000621	-0.000400	10.466231	300.632355
14.000000	7000.184082	0.026602	0.022233	-0.001991	-0.000403	10.466323	300.632355
14.000000	6990.177246	0.029768	0.021148	0.000005	-0.000405	10.466215	300.631348
14.000000	6980.310547	0.029762	0.024755	0.002000	-0.000407	10.466159	300.630371
14.000000	6970.233398	0.027582	0.023196	-0.000698	-0.000409	10.466132	300.631348
14.000000	6960.250488	0.030896	0.023660	0.002288	-0.000412	10.466231	300.631561
14.000000	6950.267578	0.027894	0.023953	-0.000055	-0.000414	10.466297	300.631744
14.000000	6940.295898	0.028634	0.020524	-0.001381	-0.000416	10.466231	300.630157
14.000000	6930.265625	0.028848	0.021687	-0.000572	-0.000419	10.466369	300.631561
14.000000	6920.340820	0.026602	0.024074	-0.001115	-0.000421	10.466182	300.632355
14.000000	6910.182617	0.029022	0.020136	-0.001336	-0.000424	10.466247	300.630951
14.000000	6900.222656	0.028611	0.023923	0.000426	-0.000426	10.466060	300.630951
14.000000	6890.204590	0.028355	0.020849	-0.001528	-0.000428	10.466221	300.631561
14.000000	6880.232910	0.026247	0.025889	-0.000470	-0.000431	10.466119	300.630157
14.000000	6870.272949	0.028651	0.023634	0.000238	-0.000433	10.466244	300.630768
14.000000	6860.230957	0.030271	0.020014	-0.000465	-0.000436	10.466126	300.631348
14.000000	6850.294434	0.031070	0.022914	0.001801	-0.000438	10.466178	300.630951
14.000000	6840.275879	0.026964	0.027089	0.000718	-0.000441	10.466195	300.630768
14.000000	6830.305176	0.029696	0.022322	0.000292	-0.000443	10.466211	300.630951
14.000000	6820.181641	0.028348	0.022854	-0.000546	-0.000446	10.466192	300.631165
14.000000	6810.221680	0.029660	0.023811	0.001058	-0.000449	10.466198	300.631561
14.000000	6800.401855	0.026343	0.025465	-0.000784	-0.000451	10.466142	300.630951
14.000000	6790.371582	0.028680	0.022841	-0.000336	-0.000454	10.466386	300.631561
14.000000	6780.271973	0.027510	0.021372	-0.002148	-0.000457	10.466290	300.631561
14.000000	6770.242187	0.025938	0.024436	-0.001753	-0.000459	10.466471	300.631744
14.000000	6760.141602	0.029814	0.021960	0.000052	-0.000462	10.466234	300.632141
14.000000	6750.333496	0.025241	0.025563	-0.001738	-0.000465	10.466409	300.630951
14.000000	6740.164062	0.030459	0.023814	0.001586	-0.000468	10.466343	300.632355
14.000000	6730.343750	0.029025	0.023338	0.000112	-0.000470	10.466481	300.632751
14.000000	6720.360840	0.025902	0.021628	-0.003452	-0.000473	10.466399	300.632355
14.000000	6710.214355	0.032569	0.022276	0.002415	-0.000476	10.466438	300.633728
14.000000	6700.242187	0.029232	0.021760	-0.000658	-0.000479	10.466316	300.631561
14.000000	6690.259277	0.029528	0.020379	-0.001206	-0.000482	10.466386	300.630371
14.000000	6680.252441	0.031014	0.024416	0.002267	-0.000485	10.466435	300.631348
14.000000	6670.269531	0.028933	0.022657	-0.000462	-0.000488	10.466432	300.630951
14.000000	6660.285645	0.027937	0.022891	-0.001176	-0.000491	10.466507	300.631165
14.000000	6650.279785	0.032711	0.022467	0.002522	-0.000494	10.466455	300.631744
14.000000	6640.121094	0.029121	0.022647	-0.000370	-0.000497	10.466379	300.631165
14.000000	6630.382324	0.027309	0.019758	-0.003508	-0.000500	10.466353	300.632538
14.000000	6620.212891	0.027214	0.020408	-0.003242	-0.000503	10.466323	300.632355
14.000000	6610.229492	0.028417	0.025294	0.000471	-0.000506	10.466231	300.631744
14.000000	6600.222656	0.031632	0.021490	0.000985	-0.000509	10.466241	300.632141
14.000000	6590.216797	0.031820	0.020770	0.000718	-0.000512	10.466379	300.631348
14.000000	6580.268066	0.027464	0.024025	-0.001088	-0.000515	10.466455	300.630768
14.000000	6570.226562	0.029742	0.022999	0.000206	-0.000519	10.466507	300.631744
14.000000	6560.243164	0.025974	0.022033	-0.003476	-0.000522	10.466366	300.631348
14.000000	6550.434570	0.030232	0.024781	0.001571	-0.000525	10.466441	300.630951
14.000000	6540.439941	0.032418	0.022726	0.002213	-0.000528	10.466303	300.632141
14.000000	6530.305176	0.028341	0.023818	-0.000573	-0.000532	10.466468	300.632935
14.000000	6520.170898	0.028424	0.020215	-0.002543	-0.000535	10.466287	300.632141
14.000000	6510.198730	0.029183	0.023890	0.000126	-0.000539	10.466405	300.632355
14.000000	6500.308594	0.031445	0.022841	0.001393	-0.000542	10.466392	300.630951
14.000000	6490.220215	0.028417	0.024847	-0.000012	-0.000546	10.466356	300.631348
14.000000	6480.260254	0.030035	0.023732	0.000685	-0.000549	10.466510	300.630951
14.000000	6470.288574	0.031567	0.022134	0.001040	-0.000553	10.466461	300.629761
14.000000	6460.212402	0.032056	0.021714	0.001191	-0.000556	10.466458	300.630951
14.000000	6450.275391	0.029370	0.022545	-0.000588	-0.000560	10.466445	300.630768
14.000000	6440.467285	0.030005	0.024041	0.000756	-0.000564	10.466606	300.630371
14.000000	6430.449219	0.029147	0.020744	-0.001821	-0.000567	10.466487	300.630951
14.000000	6420.442383	0.030423	0.021142	-0.000561	-0.000571	10.466547	300.630157
14.000000	6410.203125	0.033039	0.022190	0.002175	-0.000575	10.466471	300.631744
14.000000	6400.371094	0.027234	0.021270	-0.003170	-0.000579	10.466553	300.631561
14.000000	6390.247559	0.030008	0.021359	-0.000841	-0.000583	10.466461	300.632355
14.000000	6380.276367	0.030653	0.023532	0.000891	-0.000586	10.466606	300.632355
14.000000	6370.269531	0.032172	0.019238	-0.000275	-0.000590	10.466524	300.632141
14.000000	6360.286621	0.027766	0.022930	-0.001876	-0.000594	10.466626	300.631744
14.000000	6350.140137	0.029561	0.023785	0.000070	-0.000598	10.466517	300.631165
14.000000	6340.319824	0.030860	0.024472	0.001512	-0.000602	10.466632	300.631744
14.000000	6330.301758	0.030492	0.023617	0.000708	-0.000606	10.466438	300.633148
14.000000	6320.213379	0.026859	0.022532	-0.002928	-0.000611	10.466553	300.632355
14.000000	6310.288086	0.030784	0.022782	0.000444	-0.000615	10.466586	300.632355
14.000000	6300.270020	0.029607	0.021737	-0.001136	-0.000619	10.466527	300.633331
14.000000	6290.274902	0.031294	0.023588	0.001279	-0.000623	10.466622	300.632141
14.000000	6280.256836	0.031757	0.022762	0.001181	-0.000628	10.466464	300.632355
14.000000	6270.122559	0.030587	0.022144	-0.000154	-0.000632	10.466455	300.632538
14.000000	6260.441895	0.028700	0.025471	0.000127	-0.000636	10.466524	300.633331
14.000000	6250.341797	0.031096	0.020800	-0.000523	-0.000641	10.466665	300.632538
14.000000	6240.218750	0.030534	0.024255	0.000927	-0.000645	10.466543	300.632935
14.000000	6230.212402	0.030653	0.020188	-0.001272	-0.000650	10.466570	300.632935
14.000000	6220.240723	0.028821	0.021063	-0.002319	-0.000654	10.466593	300.631348
14.000000	6210.234375	0.029196	0.019521	-0.002891	-0.000659	10.466560	300.632355
14.000000	6200.274414	0.032546	0.019810	0.000027	-0.000664	10.466566	300.631744
14.000000	6190.291016	0.026191	0.022618	-0.003685	-0.000668	10.466632	300.631165
14.000000	6180.260742	0.028312	0.027309	0.000680	-0.000673	10.466491	300.630951
14.000000	6170.301270	0.033575	0.025596	0.004062	-0.000678	10.466573	300.631561
14.000000	6160.306152	0.031859	0.024840	0.002197	-0.000683	10.466642	300.630951
14.000000	6150.450684	0.036278	0.026892	0.006988	-0.000688	10.466626	300.631744
14.000000	6140.432617	0.032507	0.027536	0.004205	-0.000693	10.466652	300.632935
